RegisterNo,ProvinceID,AmphurID,Name,Address
6-57-10-06/1-0074,57,10,วิสาหกิจชุมชนกลุ่มแปรรูปกาแฟพื้นที่สูงดอยช้าง,"
                                        999  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0898504751 
                                    "
6-57-10-06/1-0078,57,10,วิสาหกิจชุมชนกลุ่มผู้ปลูกและผลิตกาแฟฮามาดอยช้าง,"
                                        30  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0843781632 
                                    "
6-57-10-06/1-0084,57,10,วิสาหกิจชุมชนกลุ่มกาแฟดอยช้าง  PIKO,"
                                        787  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0843787152 
                                    "
6-57-10-06/1-0085,57,10,วิสาหกิจชุมชนกลุ่มผู้ผลิตและแปรรูปบ๊วยดองวาวี,"
                                        615  หมู่ 1  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0818839713 
                                    "
6-57-10-06/1-0091,57,10,วิสาหกิจชุมชนกลุ่มวาวีออยล์,"
                                        600  หมู่ 1  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์   
                                    "
6-57-10-06/1-0106,57,10,วิสาหกิจชุมชนCoffee time,"
                                        443  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0856688807 
                                    "
6-57-10-06/1-0107,57,10,วิสาหกิจชุมชนยอดดอยคอฟฟี่,"
                                        275  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0847685997 
                                    "
6-57-10-06/1-0109,57,10,วิสาหกิจชุมชนกลุ่มเจ๊จูผลไม้ไทยโกอินเตอร์,"
                                        128  หมู่ 1  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0810358987 
                                    "
6-57-10-06/1-0110,57,10,วิสาหกิจชุมชนกลุ่มกาแฟอินทรีย์รักษาป่าบ้านดอยช้าง,"
                                        104  หมู่ 27  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0613732007 
                                    "
6-57-10-06/1-0111,57,10,วิสาหกิจชุมชนกลุ่มกาแฟอินทรีย์รักษาป่าบ้านผาแดงหลวง,"
                                        9  หมู่ 17  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0885321325 
                                    "
6-57-10-06/1-0112,57,10,วิสาหกิจชุมชนกาแฟอินทรีย์รักษาป่า-บ้านใหม่พัฒนา,"
                                        72  หมู่ 25  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0849502313 
                                    "
6-57-10-06/1-0114,57,10,วิสาหกิจชุมชนไม้เมืองหนาวบ้านขุนสรวย,"
                                        25  หมู่ 14  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0816029233 
                                    "
6-57-10-06/1-0115,57,10,วิสาหกิจชุมชนกลุ่มหมู่บ้านชาอินทรีย์ปางกิ่ว,"
                                        240  หมู่ 2  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0983727717 
                                    "
6-57-10-06/1-0116,57,10,วิสาหกิจชุมชนดอชคอฟฟี่,"
                                        138  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์   
                                    "
6-57-10-06/1-0122,57,10,วิสาหกิจชุมชนบ้านแสนเจริญ,"
                                        72/1  หมู่ 10  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0810218880 
                                    "
6-57-10-06/1-0123,57,10,วิสาหกิจชุมชนอาหารพื้นบ้านชนชาติพันธ์(ดอยช้าง),"
                                        784  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0811659414 
                                    "
6-57-10-06/1-0127,57,10,วิสาหกิจชุมชนกลุ่มแปรรูปกาแฟดอยชาพันปีบ้านใหม่พัฒนา,"
                                        62  หมู่ 25  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0638406940 
                                    "
6-57-10-06/1-0128,57,10,วิสาหกิจชุมชนกลุ่มผู้ปลูกกาแฟและแปรรูปกาแฟบ้านดอยล้าน,"
                                        32  หมู่ 4  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0810221425 
                                    "
6-57-10-06/1-0129,57,10,วิสาหกิจชุมชนกลุ่มแปรรูปกาแฟ,"
                                        214  หมู่ 4  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0654437369 
                                    "
6-57-10-06/1-0130,57,10,วิสาหกิจชุมชนกลุ่มปลูกพืชไร่-สวน การเกษตรบ้านดอยช้าง,"
                                        996  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0956816969 
                                    "
6-57-10-06/1-0131,57,10,วิสาหกิจชุมชนเกษตรอินทรีย์ขุนสรวยน้ำใส,"
                                        6  หมู่ 14  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0932925181 
                                    "
6-57-10-06/1-0132,57,10,วิสาหกิจชุมชนกลุ่มผลิตพืชอินทรีย์วาวี,"
                                        130  หมู่ 23  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0817837561 
                                    "
6-57-10-06/1-0133,57,10,วิสาหกิจชุมชนกลุ่มเกษตรผู้ปลูกกาแฟบ้านดอยล้าน,"
                                        239  หมู่ 4  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0938784278 
                                    "
6-57-10-06/1-0134,57,10,วิสาหกิจชุมชนต้นน้ำกาแฟ ดอยช้าง,"
                                        40  หมู่ 27  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0843642501 
                                    "
6-57-10-06/1-0135,57,10,วิสาหกิจชุมชนท่องเที่ยววัฒนธรรมและเกษตรบ้านห้วยมะซาง,"
                                        363  หมู่ 5  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0871774256 
                                    "
6-57-10-06/1-0136,57,10,วิสาหกิจชุมชนกลุ่มห้วยกล้า,"
                                        1  หมู่ 18  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0857112403 
                                    "
6-57-10-06/1-0137,57,10,วิสาหกิจชุมชนผักปลอดสารดอยช้าง,"
                                        793  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0801255779 
                                    "
6-57-10-06/1-0138,57,10,วิสาหกิจชุมชนผู้ผลิตกล้าไม้บ้านห้วยมะซาง,"
                                        363  หมู่ 5  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0813661358 
                                    "
6-57-10-06/1-0139,57,10,วิสาหกิจชุมชนกาแฟรักษ์ป่าต้นน้ำบ้านดอยช้างใหม่,"
                                        67  หมู่ 27  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0885551343 
                                    "
6-57-10-06/1-0140,57,10,วิสาหกิจชุมชนการแปรรูปผลผลิตเกษตรพืชเมืองหนาวบ้านดอยล้าน,"
                                        241  หมู่ 4  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0939876792 
                                    "
6-57-10-06/1-0141,57,10,วิสาหกิจชุมชนดอยช้างพัฒนา,"
                                        168  หมู่ 26  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0830438567 
                                    "
6-57-10-06/1-0142,57,10,วิสาหกิจชุมชน                          อราบิก้าเชียงราย,"
                                        181  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0633615197 
                                    "
6-57-10-06/1-0143,57,10,วิสาหกิจชุมชนกลุ่มมิตรภาพวาวี,"
                                        469  หมู่ 12  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0918528947 
                                    "
6-57-10-06/1-0144,57,10,วิสาหกิจชุมชนกลุ่มกาแฟภูสว่างดอยช้าง,"
                                        129  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0847686128 
                                    "
6-57-10-06/1-0145,57,10,วิสาหกิจชุมชนกลุ่มรวบรวมกาแฟภูสว่างดอยช้าง,"
                                        305  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0941727046 
                                    "
6-57-10-06/1-0146,57,10,วิสาหกิจชุมชนเกษตรอินทรีย์บ้านห้วยมะซาง,"
                                        317  หมู่ 5  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0636031451 
                                    "
6-57-10-06/1-0147,57,10,วิสาหกิจชุมชนสหายกาแฟ ชา โกโก้,"
                                        283  หมู่ 3  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0987800800 
                                    "
6-57-10-06/1-0148,57,10,วิสาหกิจชุมชนการท่องเที่ยวดอยช้าง-ดอยล้าน-แสนเจริญ,"
                                        286  หมู่ 4  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0643516541 
                                    "
6-57-10-06/1-0149,57,10,วิสาหกิจชุมชนญาญอกะเหรี่ยงบ้านทุ่งพร้าว,"
                                        51  หมู่ 8  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์   
                                    "
6-57-10-06/1-0150,57,10,วิสาหกิจชุมชนชาโชคทวี,"
                                        124  หมู่ 16  ต.วาวี  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0871885706 
                                    "
6-57-10-07/1-0013,57,10,วิสาหกิจชุมชนกลุ่มเบเกอรี่ บ้านร้องบง,"
                                        120  หมู่ 2  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0806804583 
                                    "
6-57-10-07/1-0025,57,10,วิสาหกิจชุมชนกลุ่มออมทรัพย์บ้านใหม่ร่องบง,"
                                        113  หมู่ 12  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์   
                                    "
6-57-10-07/1-0028,57,10,วิสาหกิจชุมชนกลุ่มเลี้ยงวัวหมู่ 2,"
                                        98  หมู่ 2  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์   
                                    "
6-57-10-07/1-0037,57,10,วิสาหกิจชุมชนหมอเฒ่าสุรากลั่น,"
                                        234  หมู่ 5  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0812887984 
                                    "
6-57-10-07/1-0059,57,10,"วิสาหกิจชุมชนกลุ่มรุ่งรดาแปรรูปอาหาร,ผลไม้และสมุนไพร","
                                        449  หมู่ 4  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 053950739 
                                    "
6-57-10-07/1-0074,57,10,วิสาหกิจชุมชนLanna Culture Spirits L 19,"
                                        246  หมู่ 4  ต.แม่สรวย  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0849490594 
                                    "
6-57-10-07/1-0077,57,10,วิสาหกิจชุมชนผึ้งสหภาพ,"
                                        159  หมู่ 12  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0810217627 
                                    "
6-57-10-07/1-0080,57,10,วิสาหกิจชุมชนศูนย์ข้าวชุมชนแสงแก้วเจดีย์หลวง,"
                                        70  หมู่ 2  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0906756700 
                                    "
6-57-10-07/1-0083,57,10,วิสาหกิจชุมชนกลุ่มคืนสู่ธรรมชาติ,"
                                        267  หมู่ 5  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0952298812 
                                    "
6-57-10-07/1-0084,57,10,วิสาหกิจชุมชนกลุ่มเลี้ยงแพะตำบลเจดีย์หลวง,"
                                        92  หมู่ 7  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0832019189 
                                    "
6-57-10-07/1-0085,57,10,วิสาหกิจชุมชนกลุ่มผู้เลี้ยงโครุ่นใหม่,"
                                        82  หมู่ 1  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0844874356 
                                    "
6-57-10-07/1-0086,57,10,วิสาหกิจชุมชนบ้านพักโฮมสเตย์ใหม่แสงแก้ว,"
                                        60  หมู่ 11  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0637850816 
                                    "
6-57-10-07/1-0087,57,10,วิสาหกิจชุมชนกลุ่มผู้เลี้ยงสัตว์เพื่อพัฒนาอาชีพแบบยั่งยืน,"
                                        345  หมู่ 7  ต.เจดีย์หลวง  อ.แม่สรวย  จ.เชียงราย โทรศัพท์ 0932978944 
                                    "
6-57-11-01/1-0030,57,11,วิสาหกิจชุมชนม้งไทย,"
                                        175  หมู่ 6  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0930282299 
                                    "
6-57-11-01/1-0031,57,11,วิสาหกิจชุมชนสิ่งประดิษฐ์และแปรรูปไม้ทวีสัก,"
                                        131  หมู่ 3  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0810299453 
                                    "
6-57-11-01/1-0032,57,11,วิสาหกิจชุมชนกลุ่มเครื่องหอมสมุนไพรบ้านโป่งเหนือ,"
                                        141  หมู่ 1  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0637946853 
                                    "
6-57-11-01/1-0033,57,11,วิสาหกิจชุมชนฅนเลี้ยงหมู,"
                                        150  หมู่ 4  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0885071182 
                                    "
6-57-11-01/1-0034,57,11,วิสาหกิจชุมชนกลุ่มเลี้ยงปลาในบ่อดิน หมู่ 10 ตำบลสันสลี,"
                                        48  หมู่ 10  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0890306931 
                                    "
6-57-11-01/1-0035,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปน้ำฟักข้าว,"
                                        169  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0882767936 
                                    "
6-57-11-01/1-0036,57,11,วิสาหกิจชุมชนน้ำยาอเนกประสงค์สันสลีหมู่5,"
                                        70  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0857164315 
                                    "
6-57-11-01/1-0037,57,11,วิสาหกิจชุมชนพลังงานสะอาดเด่นศาลา,"
                                        26  หมู่ 3  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0846134001 
                                    "
6-57-11-01/1-0038,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปปลาทูสันสลีหมู่5,"
                                        100  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0620457807 
                                    "
6-57-11-01/1-0039,57,11,วิสาหกิจชุมชนผ้าปักลายงาม,"
                                        9/1  หมู่ 10  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0656298967 
                                    "
6-57-11-01/1-0030,57,11,วิสาหกิจชุมชนม้งไทย,"
                                        175  หมู่ 6  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0930282299 
                                    "
6-57-11-01/1-0031,57,11,วิสาหกิจชุมชนสิ่งประดิษฐ์และแปรรูปไม้ทวีสัก,"
                                        131  หมู่ 3  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0810299453 
                                    "
6-57-11-01/1-0032,57,11,วิสาหกิจชุมชนกลุ่มเครื่องหอมสมุนไพรบ้านโป่งเหนือ,"
                                        141  หมู่ 1  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0637946853 
                                    "
6-57-11-01/1-0033,57,11,วิสาหกิจชุมชนฅนเลี้ยงหมู,"
                                        150  หมู่ 4  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0885071182 
                                    "
6-57-11-01/1-0034,57,11,วิสาหกิจชุมชนกลุ่มเลี้ยงปลาในบ่อดิน หมู่ 10 ตำบลสันสลี,"
                                        48  หมู่ 10  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0890306931 
                                    "
6-57-11-01/1-0035,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปน้ำฟักข้าว,"
                                        169  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0882767936 
                                    "
6-57-11-01/1-0036,57,11,วิสาหกิจชุมชนน้ำยาอเนกประสงค์สันสลีหมู่5,"
                                        70  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0857164315 
                                    "
6-57-11-01/1-0037,57,11,วิสาหกิจชุมชนพลังงานสะอาดเด่นศาลา,"
                                        26  หมู่ 3  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0846134001 
                                    "
6-57-11-01/1-0038,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปปลาทูสันสลีหมู่5,"
                                        100  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0620457807 
                                    "
6-57-11-01/1-0039,57,11,วิสาหกิจชุมชนผ้าปักลายงาม,"
                                        9/1  หมู่ 10  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0656298967 
                                    "
6-57-11-01/1-0040,57,11,วิสาหกิจชุมชนผลิตและแปรรูปสินค้าชุมชนบ้านโป่งนกเหนือ,"
                                        76  หมู่ 13  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0884346290 
                                    "
6-57-11-01/1-0041,57,11,วิสาหกิจชุมชนศูนย์เรียนรู้เศรษฐกิจพอเพียงสันสลี,"
                                        99  หมู่ 12  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0819936976 
                                    "
6-57-11-01/1-0042,57,11,วิสาหกิจชุมชนแม่น้ำลาวฝั่งซ้ายโป่งนก,"
                                        272  หมู่ 6  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0656186943 
                                    "
6-57-11-01/1-0043,57,11,วิสาหกิจชุมชนกลุ่มน้ำพริกแม่บ้านสันสลี หมู่ 5,"
                                        176  หมู่ 5  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053648089 
                                    "
6-57-11-01/1-0044,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปผลิตภัณฑ์ชา บ้านปางมะขามป้อม,"
                                        39/2  หมู่ 8  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์   
                                    "
6-57-11-01/1-0045,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปผลผลิตทางการเกษตรบ้านปางมะขามป้อม,"
                                        39  หมู่ 8  ต.สันสลี  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0933138783 
                                    "
6-57-11-02/1-0006,57,11,วิสาหกิจชุมชนข้าวแต๋นน้ำแตงโม รุ่งทิพย์,"
                                        152  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053648978 
                                    "
6-57-11-02/1-0011,57,11,วิสาหกิจชุมชนเอื้องผึ้ง เบเกอรี่,"
                                        298  หมู่ 2  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781033 
                                    "
6-57-11-02/1-0018,57,11,วิสาหกิจชุมชนกลุ่มออมทรัพย์ทอผ้าศรีเวียงทอง,"
                                        350  หมู่ 10  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781190 
                                    "
6-57-11-02/1-0019,57,11,วิสาหกิจชุมชนกลุ่มตัดเย็บเสื้อผ้าสำเร็จรูปต.เวียง เสื้อผ้าใยบัว ,"
                                        9/1  หมู่ 5  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781508 
                                    "
6-57-11-02/1-0026,57,11,วิสาหกิจชุมชนกลุ่มตัดเย็บบ้านศรีเวียงทอง หมู่ที่ 10,"
                                        46  หมู่ 10  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0846088788 
                                    "
6-57-11-02/1-0027,57,11,วิสาหกิจชุมชนกลุ่มผลิตข้าวกล้องอินทรีย์เพื่อสุขภาพตราตาจุก,"
                                        188  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781211 
                                    "
6-57-11-02/1-0039,57,11,วิสาหกิจชุมชนกลุ่มแคบหมูรวมใจ,"
                                        40  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0812353847 
                                    "
6-57-11-02/1-0040,57,11,"วิสาหกิจชุมชนกลุ่มตัดเย็บ,ปักจักร แม่บ้านหนองยาวพัฒนา","
                                        105  หมู่ 12  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0871740838 
                                    "
6-57-11-02/1-0041,57,11,วิสาหกิจชุมชนกลุ่มภูมิปัญญาสมุนไพร นวดแผนไทย การจักสาน ชุมชนบ้านกู่,"
                                        619  หมู่ 6  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0861989200 
                                    "
6-57-11-02/1-0043,57,11,วิสาหกิจชุมชนเกษตรกรผู้ผลิตยางพาราตำบลเวียง,"
                                        180  หมู่ 11  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0632343887 
                                    "
6-57-11-02/1-0047,57,11,วิสาหกิจชุมชนศูนย์เรียนรู้ผักปลอดสารพิษหมู่ที่3,"
                                        17  หมู่ 3  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0806802980 
                                    "
6-57-11-02/1-0049,57,11,วิสาหกิจชุมชนตลาดสินค้าการเกษตรเวียงป่าเป้า 168,"
                                        168  หมู่ 6  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์   
                                    "
6-57-11-02/1-0051,57,11,วิสาหกิจชุมชนเพาะพันธุ์กระบือบ้านดงหล่ายหน้า,"
                                        230  หมู่ 7  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0931377054 
                                    "
6-57-11-02/1-0052,57,11,วิสาหกิจชุมชนกลุ่มผลิตและแปรรูปสมุนไพรตำบลเวียง อำเภอเวียงป่าเป้า,"
                                        433  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0932247559 
                                    "
6-57-11-02/1-0054,57,11,วิสาหกิจชุมชนฟาร์มบ้านเฮา,"
                                        420  หมู่ 3  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0945150321 
                                    "
6-57-11-02/1-0056,57,11,วิสาหกิจชุมชนอวยพร ตัดเย็บผ้าพื้นเมืองและแปรรูปผลิตภัณฑ์การเกษตร,"
                                        512  หมู่ 6  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0946148939 
                                    "
6-57-11-02/1-0057,57,11,วิสาหกิจชุมชนMango Smart Farm,"
                                        527  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0652394954 
                                    "
6-57-11-02/1-0058,57,11,วิสาหกิจชุมชนโลชั่นทากันยุงตะไคร้หอม,"
                                        393/2  หมู่ 6  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์   
                                    "
6-57-11-02/1-0059,57,11,วิสาหกิจชุมชนแปรรูปสมุนไพรOTOPสันติสุข,"
                                        32  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0814964926 
                                    "
6-57-11-02/1-0060,57,11,วิสาหกิจชุมชนกลุ่มพัฒนาเกษตรก้าวไกล,"
                                        222  หมู่ 10  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0871829946 
                                    "
6-57-11-02/1-0061,57,11,วิสาหกิจชุมชนประดิษฐ์ดอกไม้จันทน์ผู้สูงอายุบ้านหนองยาว,"
                                        94  หมู่ 12  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0628726994 
                                    "
6-57-11-02/1-0062,57,11,วิสาหกิจชุมชนอินฟาร์ม ออร์แกนิกส์ เฮิร์บ (Infarm Organic Herb),"
                                        528  หมู่ 1  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0959866564 
                                    "
6-57-11-02/1-0063,57,11,วิสาหกิจชุมชนแปลงใหญ่ข้าวตำบลเวียง อำเภอเวียงป่าเป้า จังหวัดเชียงราย,"
                                           หมู่ 4  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0861923742 
                                    "
6-57-11-02/1-0064,57,11,วิสาหกิจชุมชนเฟรนด์ลี่พิซซ่า,"
                                        179  หมู่ 4  ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0956695059 
                                    "
6-57-11-03/1-0001,57,11,วิสาหกิจชุมชนกาละแม จิราพันธ์,"
                                        62  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781931 
                                    "
6-57-11-03/1-0010,57,11,วิสาหกิจชุมชนกลุ่มเครื่องปั้นดินเผาบ้านโป่งเทวี,"
                                        10/2  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781834 
                                    "
6-57-11-03/1-0021,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปอาหารบ้านโป่งเทวี,"
                                        269  หมู่ 5  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0866579140 
                                    "
6-57-11-03/1-0023,57,11,วิสาหกิจชุมชนกลุ่มจิราพันธ์ จูเนียร์,"
                                        63  หมู่ 4  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053782031 
                                    "
6-57-11-03/1-0024,57,11,วิสาหกิจชุมชนศูนย์พันธุ์ข้าวชุมชนตำบลบ้านโป่ง,"
                                        18  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0933187595 
                                    "
6-57-11-03/1-0025,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปอาหารจากพืชผลทางการเกษตร,"
                                        61  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053781942 
                                    "
6-57-11-03/1-0026,57,11,วิสาหกิจชุมชนพิมมาลาเฮิร์บส์,"
                                        214  หมู่ 5  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0848078447 
                                    "
6-57-11-03/1-0027,57,11,วิสาหกิจชุมชนกลุ่มเกษตรกรส่งเสริมพัฒนาพืชบ้านสัน,"
                                        220  หมู่ 3  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0800312123 
                                    "
